group_prob,misclass_prob,pop_size,pval_mean,pval_median,pval_std,pval_min,pval_max,time_cost
"(0.65000000000000013, 0.34999999999999987)",0.45,100000,1702847187.3,1703684186.81,3012109.05667,1706644894.33,1695979601.12,44.4134588242
"(0.65000000000000013, 0.34999999999999987)",0.45,1000000,1.70265937475e+11,1.70273098864e+11,67996756.8918,1.70383935055e+11,1.70144099558e+11,445.318524837
"(0.70000000000000018, 0.29999999999999982)",0.0,100,3117.74254599,3132.76025845,395.769970172,3778.94820259,2385.99067387,0.0667321681976
"(0.70000000000000018, 0.29999999999999982)",0.0,1000,328920.433387,328916.004457,17695.7901094,364209.220127,304381.089312,0.425246953964
"(0.70000000000000018, 0.29999999999999982)",0.0,10000,33220969.6981,33050396.5929,568941.669592,34226638.6252,32518066.9689,4.09345197678
"(0.70000000000000018, 0.29999999999999982)",0.0,100000,3339640315.11,3339579112.07,17018840.2405,3371111376.52,3318436076.24,40.7113580704
"(0.70000000000000018, 0.29999999999999982)",0.0,1000000,3.33095293281e+11,3.32984067685e+11,520667558.614,3.34155718635e+11,3.32426779939e+11,407.287254095
"(0.70000000000000018, 0.29999999999999982)",0.05,100,3061.93917056,2988.64043684,369.229435912,3566.20874039,2537.40734961,0.067106962204
"(0.70000000000000018, 0.29999999999999982)",0.05,1000,300991.3401,302697.828721,9818.97283556,316490.019708,286650.591484,0.432349920273
"(0.70000000000000018, 0.29999999999999982)",0.05,10000,30713612.6699,30710362.8687,486742.615334,31390528.0165,29728293.2302,4.12153911591
"(0.70000000000000018, 0.29999999999999982)",0.05,100000,3074902343.04,3071694028.87,16156009.0986,3100271606.37,3054950841.9,41.1524009705
"(0.70000000000000018, 0.29999999999999982)",0.05,1000000,3.07208935866e+11,3.07101668313e+11,521089035.01,3.08039619261e+11,3.06382145096e+11,411.678586006
"(0.70000000000000018, 0.29999999999999982)",0.1,100,2803.93015303,2828.7734918,251.474550791,3129.01345481,2264.00679672,0.0677800178528
"(0.70000000000000018, 0.29999999999999982)",0.1,1000,290321.30933,291565.48553,9925.19167948,308231.39301,274042.888079,0.43430685997
"(0.70000000000000018, 0.29999999999999982)",0.1,10000,28319629.5741,28408044.5993,360016.535752,28890824.997,27736830.8239,4.14192295074
"(0.70000000000000018, 0.29999999999999982)",0.1,100000,2841171660.04,2843419379.3,11598731.6,2863542703.82,2824172349.2,41.506483078
"(0.70000000000000018, 0.29999999999999982)",0.1,1000000,2.83627973483e+11,2.83499367274e+11,375712379.01,2.84447638039e+11,2.83051238752e+11,416.117575169
"(0.70000000000000018, 0.29999999999999982)",0.15,100,2998.64803706,3047.2717265,381.382581463,3737.43334676,2254.44588132,0.0684809684753
"(0.70000000000000018, 0.29999999999999982)",0.15,1000,260841.020347,259957.25245,8732.63134534,276309.435571,249180.682336,0.44443488121
"(0.70000000000000018, 0.29999999999999982)",0.15,10000,26167215.0313,26132309.6507,245077.697113,26727657.3027,25796294.1165,4.20733809471
"(0.70000000000000018, 0.29999999999999982)",0.15,100000,2615671252.46,2611144312.03,13453982.1792,2646870543.87,2600589777.92,41.6219170094
"(0.70000000000000018, 0.29999999999999982)",0.15,1000000,2.61910967075e+11,2.62051130668e+11,348961014.611,2.62341625148e+11,2.61226751585e+11,417.258440971
"(0.70000000000000018, 0.29999999999999982)",0.2,100,2361.38341835,2364.67249688,194.195569269,2652.04029257,2020.26013105,0.0692200660706
"(0.70000000000000018, 0.29999999999999982)",0.2,1000,242809.761616,243832.152532,6322.82929207,253569.218401,232527.144073,0.440317869186
"(0.70000000000000018, 0.29999999999999982)",0.2,10000,24184207.3612,24202299.7279,222513.860738,24569626.3856,23749157.6844,4.27250218391
"(0.70000000000000018, 0.29999999999999982)",0.2,100000,2422908817.57,2423614689.78,8852806.18721,2435070338.38,2404736872.38,42.5322351456
"(0.70000000000000018, 0.29999999999999982)",0.2,1000000,2.42105095535e+11,2.41995418915e+11,368925392.16,2.42779644446e+11,2.41549451135e+11,425.185136795
"(0.70000000000000018, 0.29999999999999982)",0.25,100,2318.79359578,2318.69571448,276.075065276,2799.59916729,1949.40982671,0.0692858695984
"(0.70000000000000018, 0.29999999999999982)",0.25,1000,230088.457852,231580.557721,10462.6308279,251872.265952,208363.53988,0.447754859924
"(0.70000000000000018, 0.29999999999999982)",0.25,10000,22606289.3588,22638690.1879,319522.532522,23103545.2293,22044308.2506,4.29140615463
"(0.70000000000000018, 0.29999999999999982)",0.25,100000,2243726708.77,2241835222.28,9650876.99649,2265359227.33,2233171059.73,43.1394598484
"(0.70000000000000018, 0.29999999999999982)",0.25,1000000,2.24471397179e+11,2.24505594279e+11,407743577.645,2.25170168386e+11,2.23743041564e+11,430.710911989
"(0.70000000000000018, 0.29999999999999982)",0.3,100,2039.46903312,2007.04819301,146.687205358,2412.21668332,1898.01893908,0.0748870372772
"(0.70000000000000018, 0.29999999999999982)",0.3,1000,211041.89951,210996.418113,8145.94802685,227162.616911,199258.836315,0.450715065002
"(0.70000000000000018, 0.29999999999999982)",0.3,10000,20866391.544,20915916.6776,266681.475314,21207211.3804,20437205.9664,4.37115192413
"(0.70000000000000018, 0.29999999999999982)",0.3,100000,2087984689.95,2088295292.85,9154175.53015,2102357625.11,2067614194.63,43.6260998249
"(0.70000000000000018, 0.29999999999999982)",0.3,1000000,2.08614135082e+11,2.08593851939e+11,250700513.026,2.09053648281e+11,2.08275178705e+11,434.754742146
"(0.70000000000000018, 0.29999999999999982)",0.35,100,1897.46112489,1854.34391648,196.287323736,2402.4328978,1615.81712339,0.0705559253693
"(0.70000000000000018, 0.29999999999999982)",0.35,1000,198523.168126,197884.103671,8369.68290337,212078.711853,187176.382373,0.460123062134
"(0.70000000000000018, 0.29999999999999982)",0.35,10000,19361038.921,19356153.7553,232734.146924,19852275.6601,18899658.5059,4.3921289444
"(0.70000000000000018, 0.29999999999999982)",0.35,100000,1944694906.4,1943604944.96,4046079.80305,1950064362.3,1939158082.75,43.744120121
"(0.70000000000000018, 0.29999999999999982)",0.35,1000000,1.94610969593e+11,1.94551025945e+11,216526939.014,1.95044055969e+11,1.94271836104e+11,436.922860146
"(0.70000000000000018, 0.29999999999999982)",0.4,100,1826.23562422,1793.13161241,109.841474027,2052.74565252,1702.32762408,0.0724270343781
"(0.70000000000000018, 0.29999999999999982)",0.4,1000,182001.248263,181823.927899,3910.35585145,187704.092805,176407.956491,0.460427999496
"(0.70000000000000018, 0.29999999999999982)",0.4,10000,18152249.0574,18167799.3497,148326.800179,18399746.0299,17869826.2071,4.42200899124
"(0.70000000000000018, 0.29999999999999982)",0.4,100000,1820449822.86,1821880691.06,5639240.20984,1829367405.26,1810027726.42,44.4961440563
"(0.70000000000000018, 0.29999999999999982)",0.4,1000000,1.82215339852e+11,1.82253688714e+11,192599512.865,1.82480297755e+11,1.81874982204e+11,441.009079933
"(0.70000000000000018, 0.29999999999999982)",0.45,100,1713.26270905,1717.90198042,97.5854941164,1853.53203075,1572.995082,0.0707981586456
"(0.70000000000000018, 0.29999999999999982)",0.45,1000,170446.773228,170688.611872,3433.89223077,175571.48632,165246.889442,0.461474895477
"(0.70000000000000018, 0.29999999999999982)",0.45,10000,17129680.3116,17160465.757,97570.175605,17287083.7319,16954448.4323,4.48564505577
"(0.70000000000000018, 0.29999999999999982)",0.45,100000,1718139820.88,1718193090.21,1883105.14417,1721218875.62,1715028571.69,44.8022441864
"(0.70000000000000018, 0.29999999999999982)",0.45,1000000,1.71559418447e+11,1.71587372003e+11,156880519.218,1.71749320276e+11,1.71329621485e+11,445.324949026
"(0.75000000000000022, 0.24999999999999978)",0.0,100,4153.93212743,3975.97923396,808.327478719,6181.98930768,3307.86257848,0.0723848342896
"(0.75000000000000022, 0.24999999999999978)",0.0,1000,385919.208944,385191.918332,10232.7860979,401123.99093,366973.17129,0.420243024826
"(0.75000000000000022, 0.24999999999999978)",0.0,10000,39137104.3569,39073197.6565,545237.40385,39929939.024,38010520.4799,4.03681087494
"(0.75000000000000022, 0.24999999999999978)",0.0,100000,3925791400.91,3929442684.45,13425917.7191,3942396070.09,3905802650.21,40.6063129902
"(0.75000000000000022, 0.24999999999999978)",0.0,1000000,3.93794625681e+11,3.93800465247e+11,527326107.354,3.94592564298e+11,3.92785527195e+11,404.344422817
"(0.75000000000000022, 0.24999999999999978)",0.05,100,3555.05089456,3586.63193344,678.031790657,4638.47086559,2586.50948943,0.0674328804016
"(0.75000000000000022, 0.24999999999999978)",0.05,1000,363403.254308,362526.992297,21485.2195415,399763.172048,326572.296732,0.427909135818
"(0.75000000000000022, 0.24999999999999978)",0.05,10000,35739161.7445,35645703.3083,606091.428482,36827538.7008,34911120.0544,4.10176205635
"(0.75000000000000022, 0.24999999999999978)",0.05,100000,3579307366.5,3584599330.71,12764705.7492,3591089977.19,3554258916.95,41.451351881
"(0.75000000000000022, 0.24999999999999978)",0.05,1000000,3.57134551652e+11,3.57131008376e+11,472809471.266,3.58039798778e+11,3.56565285552e+11,411.257714033
"(0.75000000000000022, 0.24999999999999978)",0.1,100,3277.82115174,3159.28349165,460.348611532,4015.48696193,2689.05264883,0.0682899951935
"(0.75000000000000022, 0.24999999999999978)",0.1,1000,331685.27589,323737.873523,18030.8620815,359686.442389,305934.344007,0.432132005692
"(0.75000000000000022, 0.24999999999999978)",0.1,10000,32184447.576,32151162.4352,363025.033879,32805185.4694,31553236.6476,4.16059494019
"(0.75000000000000022, 0.24999999999999978)",0.1,100000,3247199991.93,3248034891.29,19986305.3665,3274802363.59,3214348966.02,42.028416872
"(0.75000000000000022, 0.24999999999999978)",0.1,1000000,3.23761507315e+11,3.23697542161e+11,447756713.859,3.24521276206e+11,3.22971221192e+11,414.67652607
"(0.75000000000000022, 0.24999999999999978)",0.15,100,2999.13814799,2991.37594646,336.780011585,3610.09041039,2462.30191959,0.0684900283813
"(0.75000000000000022, 0.24999999999999978)",0.15,1000,288488.250889,293121.059321,14551.1348087,304106.097999,263977.459293,0.439096927643
"(0.75000000000000022, 0.24999999999999978)",0.15,10000,29411305.0536,29464827.2784,450674.327713,30040222.9146,28540341.6714,4.24237799644
"(0.75000000000000022, 0.24999999999999978)",0.15,100000,2936216033.67,2933029907.22,14783294.8341,2965443019.48,2913162134.03,42.0974450111
"(0.75000000000000022, 0.24999999999999978)",0.15,1000000,2.93173227006e+11,2.93326839128e+11,517078605.99,2.93895336363e+11,2.92018515181e+11,420.018058062
"(0.75000000000000022, 0.24999999999999978)",0.2,100,2813.22787309,2768.1220224,313.043121759,3396.13869206,2301.48797646,0.0684998035431
"(0.75000000000000022, 0.24999999999999978)",0.2,1000,264724.07641,261115.316696,9512.68937687,287781.825563,253262.216428,0.447329998016
"(0.75000000000000022, 0.24999999999999978)",0.2,10000,26672439.4089,26685909.6395,308865.566484,27193812.381,25982301.1116,4.29856395721
"(0.75000000000000022, 0.24999999999999978)",0.2,100000,2655342499.75,2655848366.55,8671139.3364,2666891176.88,2638719355.1,42.6417739391
"(0.75000000000000022, 0.24999999999999978)",0.2,1000000,2.65981546374e+11,2.66071040883e+11,330214813.67,2.66404951903e+11,2.65503043705e+11,424.918707848
"(0.75000000000000022, 0.24999999999999978)",0.25,100,2339.63681338,2205.1301635,372.98876876,3226.30186022,1962.20727188,0.0697748661041
"(0.75000000000000022, 0.24999999999999978)",0.25,1000,242401.481403,242378.591681,9218.75629563,258522.899241,226362.370975,0.459775924683
"(0.75000000000000022, 0.24999999999999978)",0.25,10000,24044086.4377,23976644.6176,421516.908175,24553445.109,23018349.9428,4.30812215805
"(0.75000000000000022, 0.24999999999999978)",0.25,100000,2412633602.93,2414125709.21,11644345.6213,2432773728.4,2391304966.57,42.9812891483
"(0.75000000000000022, 0.24999999999999978)",0.25,1000000,2.41972093939e+11,2.41997925124e+11,250523439.765,2.42335301783e+11,2.41547548772e+11,428.976605177
"(0.75000000000000022, 0.24999999999999978)",0.3,100,2194.92683484,2297.55363078,222.661289841,2458.11117132,1748.51298173,0.0711181163788
"(0.75000000000000022, 0.24999999999999978)",0.3,1000,217520.106038,214233.70371,7214.09465078,232633.648743,212057.63536,0.457019090652
"(0.75000000000000022, 0.24999999999999978)",0.3,10000,21978755.8692,21859641.7096,334657.86519,22492853.9475,21582269.0839,4.35688304901
"(0.75000000000000022, 0.24999999999999978)",0.3,100000,2202976798.33,2203245734.9,4768917.27649,2209581543.23,2194525848.31,43.1404099464
"(0.75000000000000022, 0.24999999999999978)",0.3,1000000,2.2060198318e+11,2.2058465019e+11,245512637.358,2.21107891001e+11,2.20278881087e+11,434.78746295
"(0.75000000000000022, 0.24999999999999978)",0.35,100,2005.92378087,1932.42644974,237.183463238,2496.55179908,1740.87725899,0.0701761245728
"(0.75000000000000022, 0.24999999999999978)",0.35,1000,199880.075413,199653.650439,6965.08293127,211395.903716,187048.681496,0.457453012466
"(0.75000000000000022, 0.24999999999999978)",0.35,10000,20388669.7547,20389318.8626,270428.947681,20792684.8113,19893111.0154,4.39639186859
"(0.75000000000000022, 0.24999999999999978)",0.35,100000,2019327001.71,2014941288.7,9902435.39626,2043178850.27,2008918541.77,43.5338311195
"(0.75000000000000022, 0.24999999999999978)",0.35,1000000,2.01978204205e+11,2.01968532979e+11,252904753.25,2.0232953555e+11,2.01470396226e+11,435.950582981
"(0.75000000000000022, 0.24999999999999978)",0.4,100,2002.29211268,1896.77394411,314.715983709,2773.10552936,1553.91504734,0.0709619522095
"(0.75000000000000022, 0.24999999999999978)",0.4,1000,185909.980856,185343.974361,3567.90721693,192780.813136,181079.21703,0.460381031036
"(0.75000000000000022, 0.24999999999999978)",0.4,10000,18650585.3469,18568036.5495,212594.582568,19056516.9391,18443902.0242,4.45364904404
"(0.75000000000000022, 0.24999999999999978)",0.4,100000,1862630943.29,1862508269.06,5528383.02342,1873782578.24,1853640935.74,44.3352270126
"(0.75000000000000022, 0.24999999999999978)",0.4,1000000,1.86102622599e+11,1.86107466059e+11,212503231.148,1.86490495127e+11,1.85827932473e+11,441.316553831
"(0.75000000000000022, 0.24999999999999978)",0.45,100,1793.82974363,1733.68691128,208.416840556,2318.77177972,1568.63645832,0.0735719203949
"(0.75000000000000022, 0.24999999999999978)",0.45,1000,174512.647017,173484.609221,4923.70821664,187116.301458,168308.56985,0.467009067535
"(0.75000000000000022, 0.24999999999999978)",0.45,10000,17241083.7278,17198941.9054,147236.66962,17466857.3167,17017734.9005,4.51556611061
"(0.75000000000000022, 0.24999999999999978)",0.45,100000,1729740852.79,1731135266.69,5036332.62476,1737041590.96,1718839780.27,44.8760399818
"(0.75000000000000022, 0.24999999999999978)",0.45,1000000,1.73102047373e+11,1.73106603921e+11,81272779.1852,1.73245635822e+11,1.72980145607e+11,445.722247124
"(0.80000000000000027, 0.19999999999999973)",0.0,100,4541.03880546,4231.43964357,865.909941387,6627.41282329,3554.56963825,0.0674500465393
"(0.80000000000000027, 0.19999999999999973)",0.0,1000,459648.670566,465683.279926,14053.3652125,474552.071155,438528.200755,0.423074960709
"(0.80000000000000027, 0.19999999999999973)",0.0,10000,46548152.5337,46451187.6358,665055.457546,48102591.2883,45412353.4079,4.11615085602
"(0.80000000000000027, 0.19999999999999973)",0.0,100000,4671757183.23,4668558637.34,16020559.74,4704142025.87,4653319829.7,41.1416809559
"(0.80000000000000027, 0.19999999999999973)",0.0,1000000,4.67808848558e+11,4.67703399088e+11,591756792.409,4.6912114812e+11,4.66930441139e+11,408.627254963
"(0.80000000000000027, 0.19999999999999973)",0.05,100,3959.8173535,4102.47348573,516.842876608,4690.13598816,3004.51519332,0.0730359554291
"(0.80000000000000027, 0.19999999999999973)",0.05,1000,405123.011634,402207.156992,22047.6251894,449513.586329,372727.551805,0.43411397934
"(0.80000000000000027, 0.19999999999999973)",0.05,10000,42046010.7607,42034637.9532,693638.110451,43286157.84,41236540.005,4.14415287971
"(0.80000000000000027, 0.19999999999999973)",0.05,100000,4191697879.87,4189470181.68,18515814.9371,4231187534.62,4166812894.74,41.3367240429
"(0.80000000000000027, 0.19999999999999973)",0.05,1000000,4.17606520208e+11,4.1772407941e+11,608821320.186,4.18458155874e+11,4.16365461143e+11,411.487892151
"(0.80000000000000027, 0.19999999999999973)",0.1,100,3690.80264719,3658.68613721,799.97379822,4747.14426901,2465.97778985,0.0680370330811
"(0.80000000000000027, 0.19999999999999973)",0.1,1000,377623.654921,376741.920142,10033.5135355,393319.078244,363049.13623,0.433984041214
"(0.80000000000000027, 0.19999999999999973)",0.1,10000,37070845.2114,37174056.0905,520055.89035,38078966.6005,36186593.141,4.18741321564
"(0.80000000000000027, 0.19999999999999973)",0.1,100000,3720966826.26,3719070191.06,20840840.4062,3765813459.02,3679872084.32,41.6002109051
"(0.80000000000000027, 0.19999999999999973)",0.1,1000000,3.72156231597e+11,3.72007443217e+11,583165023.569,3.73480979629e+11,3.71423412018e+11,416.263673782
"(0.80000000000000027, 0.19999999999999973)",0.15,100,3387.51378689,3083.12376193,641.156363533,4765.08497887,2783.11889114,0.0686628818512
"(0.80000000000000027, 0.19999999999999973)",0.15,1000,328588.786054,327970.703939,15486.4768505,350963.313945,304075.298713,0.436015844345
"(0.80000000000000027, 0.19999999999999973)",0.15,10000,33393028.1367,33436891.3281,596625.08732,34247070.7543,32628424.6557,4.22537398338
"(0.80000000000000027, 0.19999999999999973)",0.15,100000,3314190216.76,3313523246.34,15056951.4609,3337549348.58,3292271909.6,41.9778299332
"(0.80000000000000027, 0.19999999999999973)",0.15,1000000,3.31209339611e+11,3.31219873733e+11,527980338.952,3.31872582118e+11,3.30063654644e+11,420.214094877
"(0.80000000000000027, 0.19999999999999973)",0.2,100,2886.42124308,2928.21991363,443.555467016,3578.37797314,2286.60932657,0.0692269802094
"(0.80000000000000027, 0.19999999999999973)",0.2,1000,295820.801017,295439.810807,13229.1870404,315611.688031,274043.042158,0.439020872116
"(0.80000000000000027, 0.19999999999999973)",0.2,10000,29331072.5288,29423209.1612,348900.50293,29814797.0707,28680920.0729,4.21324396133
"(0.80000000000000027, 0.19999999999999973)",0.2,100000,2949312288.89,2947132695.79,12433078.427,2979055181.53,2932121409.97,42.2991440296
"(0.80000000000000027, 0.19999999999999973)",0.2,1000000,2.94813552863e+11,2.94978865642e+11,481272646.745,2.95657452201e+11,2.94104093853e+11,423.906041145
"(0.80000000000000027, 0.19999999999999973)",0.25,100,2764.10732694,2705.63591516,553.534814119,4023.78982127,2125.67060663,0.0700299739838
"(0.80000000000000027, 0.19999999999999973)",0.25,1000,268765.159515,272662.73384,10375.6374291,279733.972339,244215.542587,0.443240880966
"(0.80000000000000027, 0.19999999999999973)",0.25,10000,26361541.2016,26378124.4252,524443.895324,27046020.5266,25652556.459,4.28844499588
"(0.80000000000000027, 0.19999999999999973)",0.25,100000,2627161100.81,2625947834.01,10439575.112,2647780679.34,2605618997.36,42.7178380489
"(0.80000000000000027, 0.19999999999999973)",0.25,1000000,2.62884360966e+11,2.63002820777e+11,494110181.521,2.63537836497e+11,2.62073205496e+11,428.690366983
"(0.80000000000000027, 0.19999999999999973)",0.3,100,2361.2770275,2208.41496084,540.790395486,3886.55557689,1742.37951032,0.0713629722595
"(0.80000000000000027, 0.19999999999999973)",0.3,1000,234866.195377,229419.993546,13126.3326238,258296.766693,216962.93511,0.456372976303
"(0.80000000000000027, 0.19999999999999973)",0.3,10000,23347792.1036,23319145.5756,149059.235356,23588768.4321,23124645.1327,4.36897802353
"(0.80000000000000027, 0.19999999999999973)",0.3,100000,2356253266.18,2354867562.37,11748000.0191,2382830698.03,2340393828.76,43.6257588863
"(0.80000000000000027, 0.19999999999999973)",0.3,1000000,2.35044928467e+11,2.34983707906e+11,406466413.469,2.35736828601e+11,2.34498672294e+11,434.419414043
"(0.80000000000000027, 0.19999999999999973)",0.35,100,2291.51943803,2101.76669488,488.409265227,3031.97285561,1710.04872536,0.0718460083008
"(0.80000000000000027, 0.19999999999999973)",0.35,1000,212815.242871,214492.736648,9467.9332621,222173.245042,188318.470243,0.458612918854
"(0.80000000000000027, 0.19999999999999973)",0.35,10000,21166967.9928,21134162.6573,343368.149622,21819324.9174,20683366.0285,4.41965103149
"(0.80000000000000027, 0.19999999999999973)",0.35,100000,2107164884.95,2108596271.99,7692006.52393,2117124653.46,2092482286.18,44.0606389046
"(0.80000000000000027, 0.19999999999999973)",0.35,1000000,2.11244024232e+11,2.11237892679e+11,480059875.112,2.12085041518e+11,2.10618212949e+11,439.414463997
"(0.80000000000000027, 0.19999999999999973)",0.4,100,1851.23440193,1808.68060073,128.989155858,2186.25224473,1720.64637191,0.0721080303192
"(0.80000000000000027, 0.19999999999999973)",0.4,1000,188513.362207,188222.701406,7976.39252556,203798.493126,178027.474966,0.462028026581
"(0.80000000000000027, 0.19999999999999973)",0.4,10000,19219783.7692,19211618.2457,114712.542248,19455676.2506,19040491.9572,4.45091700554
"(0.80000000000000027, 0.19999999999999973)",0.4,100000,1910704007.6,1911725131.47,7517028.52949,1921843854.84,1898306252.01,44.7299201488
"(0.80000000000000027, 0.19999999999999973)",0.4,1000000,1.91115400861e+11,1.91098253484e+11,179646585.924,1.91547076873e+11,1.90808616256e+11,440.784101963
"(0.80000000000000027, 0.19999999999999973)",0.45,100,1787.46434681,1765.46216948,127.90185906,1974.05122137,1556.0057022,0.0713579654694
"(0.80000000000000027, 0.19999999999999973)",0.45,1000,175226.329964,176364.110976,6040.93933493,183691.54821,162543.847684,0.47686290741
"(0.80000000000000027, 0.19999999999999973)",0.45,10000,17490016.2821,17439875.3253,234229.262597,17874525.8334,17156939.3345,4.47848701477
"(0.80000000000000027, 0.19999999999999973)",0.45,100000,1751322491.32,1749974575.77,3703276.51817,1758240510.46,1746630845.77,44.5112941265
"(0.80000000000000027, 0.19999999999999973)",0.45,1000000,1.75077981814e+11,1.75096324692e+11,158760347.176,1.75357240853e+11,1.74780102363e+11,442.653573036
"(0.85000000000000031, 0.14999999999999969)",0.0,100,5854.54643834,5834.4984191,798.560410257,7198.37610326,4882.9823007,0.0664541721344
"(0.85000000000000031, 0.14999999999999969)",0.0,1000,547605.877395,539068.172859,19935.2970443,584558.798137,527392.694643,0.427088975906
"(0.85000000000000031, 0.14999999999999969)",0.0,10000,55522401.731,55618494.6423,646715.764469,56582323.4045,54324632.5789,4.05831885338
"(0.85000000000000031, 0.14999999999999969)",0.0,100000,5558261997.5,5553815787.85,12971888.3074,5588194279.03,5536342675.22,40.502177
"(0.85000000000000031, 0.14999999999999969)",0.0,1000000,5.55919234034e+11,5.55864188075e+11,681493083.786,5.57027318102e+11,5.54636587057e+11,404.546422005
"(0.85000000000000031, 0.14999999999999969)",0.05,100,4866.7355508,4939.35093819,468.428289476,5717.5285047,3967.28637834,0.0671448707581
"(0.85000000000000031, 0.14999999999999969)",0.05,1000,495430.93821,495161.966021,10439.1196111,521300.582601,481222.250592,0.440804004669
"(0.85000000000000031, 0.14999999999999969)",0.05,10000,49302689.9031,49478937.6412,858133.136879,50331853.3896,47729313.114,4.15412282944
"(0.85000000000000031, 0.14999999999999969)",0.05,100000,4888626506.45,4894925641.99,21152684.2981,4917942891.15,4854682634.22,41.1506071091
"(0.85000000000000031, 0.14999999999999969)",0.05,1000000,4.89992078898e+11,4.89837199448e+11,682141239.009,4.91068562161e+11,4.88902026958e+11,410.728282928
"(0.85000000000000031, 0.14999999999999969)",0.1,100,4123.76491912,4272.05669015,564.399245158,5020.332759,3346.16822568,0.0738618373871
"(0.85000000000000031, 0.14999999999999969)",0.1,1000,430431.520119,431885.570577,17133.2709978,456353.411337,408458.30462,0.431883096695
"(0.85000000000000031, 0.14999999999999969)",0.1,10000,43326283.5727,43405905.7289,571091.961355,44258017.4015,42224759.6391,4.15962100029
"(0.85000000000000031, 0.14999999999999969)",0.1,100000,4301037299.84,4301120947.02,14275394.8723,4324512918.38,4280941824.45,41.2988340855
"(0.85000000000000031, 0.14999999999999969)",0.1,1000000,4.29930007884e+11,4.29957902077e+11,514964069.614,4.30931987307e+11,4.28977147127e+11,415.754665136
"(0.85000000000000031, 0.14999999999999969)",0.15,100,3700.61324186,3714.63476755,489.864570876,4343.59027055,2601.56451206,0.0679149627686
"(0.85000000000000031, 0.14999999999999969)",0.15,1000,378118.431511,375168.14539,19758.2906278,409886.780809,353342.204488,0.435401201248
"(0.85000000000000031, 0.14999999999999969)",0.15,10000,37554084.0835,37533465.6023,706795.509439,38575304.9761,36483715.1452,4.19455194473
"(0.85000000000000031, 0.14999999999999969)",0.15,100000,3765553538.08,3759698064.19,21249412.5549,3802223187.14,3742541495.52,41.8661379814
"(0.85000000000000031, 0.14999999999999969)",0.15,1000000,3.7688248063e+11,3.77112096103e+11,624300897.736,3.77708240581e+11,3.75831544938e+11,419.97188592
"(0.85000000000000031, 0.14999999999999969)",0.2,100,3375.03922055,3265.67997917,535.519954173,4373.89817977,2592.96768297,0.0686180591583
"(0.85000000000000031, 0.14999999999999969)",0.2,1000,329749.126478,321754.236804,18816.7348269,369194.099093,307165.243426,0.441275119781
"(0.85000000000000031, 0.14999999999999969)",0.2,10000,32724558.6876,32724278.0373,342787.238933,33193789.7443,31929915.065,4.26721096039
"(0.85000000000000031, 0.14999999999999969)",0.2,100000,3292379458.69,3289653764.94,12639295.2673,3313350896.3,3269100848.66,42.6696131229
"(0.85000000000000031, 0.14999999999999969)",0.2,1000000,3.29266895247e+11,3.29185835656e+11,314629285.838,3.29934242791e+11,3.28890281804e+11,423.018491983
"(0.85000000000000031, 0.14999999999999969)",0.25,100,3024.49945732,2924.149063,424.589876308,3659.18136443,2498.77481989,0.070809841156
"(0.85000000000000031, 0.14999999999999969)",0.25,1000,290540.98576,291126.44431,13995.5894774,308066.428313,259228.870527,0.444211006165
"(0.85000000000000031, 0.14999999999999969)",0.25,10000,28572185.7453,28528537.5302,288534.025005,29188847.9429,28220089.0278,4.26601409912
"(0.85000000000000031, 0.14999999999999969)",0.25,100000,2878855500.75,2878354999.51,12216133.0566,2896742900.69,2854074447.01,42.6795358658
"(0.85000000000000031, 0.14999999999999969)",0.25,1000000,2.87821291461e+11,2.87727240974e+11,293285042.919,2.88360729998e+11,2.87441139816e+11,425.546738148
"(0.85000000000000031, 0.14999999999999969)",0.3,100,2469.38014891,2336.19734956,444.260365765,3179.61444875,1840.7528638,0.0695049762726
"(0.85000000000000031, 0.14999999999999969)",0.3,1000,258528.274887,262680.340745,17279.5578694,282061.334177,232146.096043,0.445703029633
"(0.85000000000000031, 0.14999999999999969)",0.3,10000,25365709.1835,25323461.9526,423773.314748,25930769.0931,24675821.5032,4.3117210865
"(0.85000000000000031, 0.14999999999999969)",0.3,100000,2516791922.18,2516729843.65,10015445.6559,2535565188.86,2501504228.87,43.028236866
"(0.85000000000000031, 0.14999999999999969)",0.3,1000000,2.52374969763e+11,2.5234538765e+11,280067900.65,2.52768101468e+11,2.51949921316e+11,431.553205967
"(0.85000000000000031, 0.14999999999999969)",0.35,100,2233.44532881,2211.35345987,294.184173083,2651.48485712,1867.62168068,0.070641040802
"(0.85000000000000031, 0.14999999999999969)",0.35,1000,219887.109579,217889.57111,7513.19268034,237395.327076,210399.330651,0.456325054169
"(0.85000000000000031, 0.14999999999999969)",0.35,10000,22198898.4138,22144171.4858,361923.755237,22907738.015,21692354.4826,4.3616039753
"(0.85000000000000031, 0.14999999999999969)",0.35,100000,2222462904.59,2221606262.07,9829940.13413,2238575639.13,2203775701.84,43.6948010921
"(0.85000000000000031, 0.14999999999999969)",0.35,1000000,2.2195357443e+11,2.22009001829e+11,182944377.93,2.22144980668e+11,2.21605361516e+11,436.424136877
"(0.85000000000000031, 0.14999999999999969)",0.4,100,2100.54179795,2085.37834293,275.449919233,2683.25189214,1680.5355218,0.0704410076141
"(0.85000000000000031, 0.14999999999999969)",0.4,1000,203611.625763,204765.154411,8829.57562656,217363.512299,186388.437396,0.459995985031
