group_prob,misclass_prob,pop_size,pval_mean,pval_median,pval_std,pval_min,pval_max,time_cost
"(0.70000000000000018, 0.29999999999999982)",0.05,100000,87495.5778256,87497.8954951,23.912476279,87527.9463018,87444.6856576,41.4314680099
"(0.70000000000000018, 0.29999999999999982)",0.05,1000000,874966.750163,874964.616721,107.454306244,875118.689324,874791.473047,413.630331039
"(0.70000000000000018, 0.29999999999999982)",0.1,100,85.6176014584,85.5381730238,1.14580101517,88.0272369654,83.524474841,0.0682628154755
"(0.70000000000000018, 0.29999999999999982)",0.1,1000,848.886306984,848.635674959,4.44889770048,855.117242119,840.179823529,0.438226938248
"(0.70000000000000018, 0.29999999999999982)",0.1,10000,8493.59847064,8494.38172201,14.5105064644,8517.49070779,8471.23403656,4.19470787048
"(0.70000000000000018, 0.29999999999999982)",0.1,100000,85005.801234,85019.3126057,42.309221672,85054.8685007,84923.2425996,42.1381499767
"(0.70000000000000018, 0.29999999999999982)",0.1,1000000,849986.823518,849998.620812,158.812715743,850259.18001,849703.388253,419.48345685
"(0.70000000000000018, 0.29999999999999982)",0.15,100,82.5557752185,83.3198202996,2.49982576664,85.4226754152,78.9435858355,0.0689148902893
"(0.70000000000000018, 0.29999999999999982)",0.15,1000,826.52812976,826.980530718,3.88521826509,834.011054956,818.970341483,0.443715810776
"(0.70000000000000018, 0.29999999999999982)",0.15,10000,8241.16654128,8242.86450381,12.5829998853,8262.79466904,8222.85480429,4.26422190666
"(0.70000000000000018, 0.29999999999999982)",0.15,100000,82478.8129862,82473.9636701,46.4398326334,82568.2791226,82385.0523738,42.605050087
"(0.70000000000000018, 0.29999999999999982)",0.15,1000000,824993.814196,825081.408781,212.826011323,825221.951857,824454.984279,425.414043903
"(0.70000000000000018, 0.29999999999999982)",0.2,100,78.6636732997,79.457787773,1.77599593166,80.6468457509,74.6731383831,0.0711050033569
"(0.70000000000000018, 0.29999999999999982)",0.2,1000,797.42782007,796.666122622,3.72668473086,803.024424164,790.164366793,0.444761991501
"(0.70000000000000018, 0.29999999999999982)",0.2,10000,8014.99986074,8019.89479495,19.6829997447,8035.33091354,7971.62617778,4.30288100243
"(0.70000000000000018, 0.29999999999999982)",0.2,100000,79983.1859182,79983.5275486,29.3743884247,80030.8793091,79939.0071471,42.9306070805
"(0.70000000000000018, 0.29999999999999982)",0.2,1000000,799940.476294,799938.341015,175.85920415,800200.659142,799634.409778,428.069248915
"(0.70000000000000018, 0.29999999999999982)",0.25,100,78.2505504248,78.5005300577,3.22003873264,82.3672528908,72.7724512048,0.0703890323639
"(0.70000000000000018, 0.29999999999999982)",0.25,1000,773.35726634,773.390947562,6.40435485248,782.192550698,762.210860047,0.453267097473
"(0.70000000000000018, 0.29999999999999982)",0.25,10000,7754.99468139,7755.55363466,13.3545690174,7779.94302351,7732.6430543,4.34703397751
"(0.70000000000000018, 0.29999999999999982)",0.25,100000,77486.2095972,77507.2023247,67.2273692778,77581.562243,77351.8086369,43.5161230564
"(0.70000000000000018, 0.29999999999999982)",0.25,1000000,774979.761515,774946.523738,263.487383174,775448.256172,774607.7976,431.625993013
"(0.70000000000000018, 0.29999999999999982)",0.3,100,75.6885233857,75.5547410414,1.76407098678,78.7708587993,72.3210414317,0.0699210166931
"(0.70000000000000018, 0.29999999999999982)",0.3,1000,750.278808173,751.697000193,8.00721258398,760.873954005,735.783804919,0.456591129303
"(0.70000000000000018, 0.29999999999999982)",0.3,10000,7497.67078452,7501.90852134,25.3352396058,7534.64524273,7453.78414287,4.38910603523
"(0.70000000000000018, 0.29999999999999982)",0.3,100000,74984.285555,74982.4572775,65.9988448428,75058.806752,74855.0553608,43.8820300102
"(0.70000000000000018, 0.29999999999999982)",0.3,1000000,750086.290057,750038.789709,225.55521334,750467.741419,749715.578219,438.76641202
"(0.70000000000000018, 0.29999999999999982)",0.35,100,71.6490371314,72.3578842368,3.37230452415,76.6175277483,65.5331960239,0.0704638957977
"(0.70000000000000018, 0.29999999999999982)",0.35,1000,723.372634288,720.57921076,5.85515911269,732.329718436,715.609198949,0.462172031403
"(0.70000000000000018, 0.29999999999999982)",0.35,10000,7264.73601332,7265.52262293,31.4923927456,7317.6739222,7189.80345658,4.47049617767
"(0.70000000000000018, 0.29999999999999982)",0.35,100000,72494.9450219,72473.8609123,110.012729636,72726.3839007,72345.2853872,44.6205019951
"(0.70000000000000018, 0.29999999999999982)",0.35,1000000,725126.96593,725185.064046,240.885018624,725610.25243,724830.855339,444.63538909
"(0.70000000000000018, 0.29999999999999982)",0.4,100,68.6657382144,68.6474866568,3.18106014386,73.2747846444,63.3534943545,0.0710680484772
"(0.70000000000000018, 0.29999999999999982)",0.4,1000,702.219543683,702.275108751,8.7453099748,715.975289081,683.257160713,0.463595867157
"(0.70000000000000018, 0.29999999999999982)",0.4,10000,6986.63717032,6993.91308077,27.952421896,7028.19867218,6933.41942921,4.48588109016
"(0.70000000000000018, 0.29999999999999982)",0.4,100000,69979.4105258,69997.6509689,98.2950096644,70094.942296,69793.1927479,45.0402569771
"(0.70000000000000018, 0.29999999999999982)",0.4,1000000,699956.365338,699942.078897,221.750087268,700456.775151,699664.580514,449.771392107
"(0.70000000000000018, 0.29999999999999982)",0.45,100,66.5299039781,66.7028743469,3.31720216579,71.2521400564,61.0509126739,0.0729191303253
"(0.70000000000000018, 0.29999999999999982)",0.45,1000,680.039970422,680.108852443,11.0036081697,694.758813422,663.854090255,0.474537849426
"(0.70000000000000018, 0.29999999999999982)",0.45,10000,6741.36181569,6738.55151807,29.6837214581,6784.34623035,6678.70390418,4.56969094276
"(0.70000000000000018, 0.29999999999999982)",0.45,100000,67463.7001505,67478.5662355,91.9453511615,67632.6500143,67320.3631142,45.6036739349
"(0.70000000000000018, 0.29999999999999982)",0.45,1000000,675131.684507,675149.507032,233.568503784,675440.680219,674543.363629,454.942162991
"(0.75000000000000022, 0.24999999999999978)",0.0,100,89.9469414055,90.0281877788,0.77132338953,91.1706066119,88.5347419178,0.0734541416168
"(0.75000000000000022, 0.24999999999999978)",0.0,1000,899.742018048,899.936135212,1.70711679302,901.727268658,895.63496818,0.428676843643
"(0.75000000000000022, 0.24999999999999978)",0.0,10000,8998.33364908,8996.47787346,6.67447809308,9011.344356,8987.85513801,4.10592794418
"(0.75000000000000022, 0.24999999999999978)",0.0,100000,90006.7088297,90005.153539,14.1432468977,90031.579015,89986.4899415,40.9911670685
"(0.75000000000000022, 0.24999999999999978)",0.0,1000000,899989.549724,899981.112556,54.3567929229,900101.615482,899930.089748,410.562734842
"(0.75000000000000022, 0.24999999999999978)",0.05,100,88.4199427003,88.722188979,1.18667597674,90.2775831059,86.3389274759,0.0703740119934
"(0.75000000000000022, 0.24999999999999978)",0.05,1000,875.172498829,876.348018696,4.37071983144,882.650485513,868.911962521,0.432051897049
"(0.75000000000000022, 0.24999999999999978)",0.05,10000,8748.28574944,8746.29826048,10.3807119024,8766.70111002,8735.67938114,4.16247105598
"(0.75000000000000022, 0.24999999999999978)",0.05,100000,87504.4622437,87508.5680638,33.1604287119,87553.949263,87452.8079787,41.6104700565
"(0.75000000000000022, 0.24999999999999978)",0.05,1000000,875024.839746,875014.45935,102.649539407,875152.234001,874801.230966,416.687649965
"(0.75000000000000022, 0.24999999999999978)",0.1,100,85.6342262681,84.9976466633,1.27470382005,87.4329089303,83.8570835679,0.0686588287354
"(0.75000000000000022, 0.24999999999999978)",0.1,1000,848.186977572,846.959802048,6.25119609486,860.396707091,840.540239441,0.438234090805
"(0.75000000000000022, 0.24999999999999978)",0.1,10000,8497.18784776,8495.08177463,23.4403586385,8545.85456893,8458.09578126,4.21015405655
"(0.75000000000000022, 0.24999999999999978)",0.1,100000,85015.7049046,85017.8196001,58.6440632471,85123.8270509,84922.1209617,42.1204040051
"(0.75000000000000022, 0.24999999999999978)",0.1,1000000,849942.715231,849953.170096,169.673488011,850277.828688,849709.938205,420.192251205
"(0.75000000000000022, 0.24999999999999978)",0.15,100,82.3063966665,81.9270307524,1.91242679852,85.2676204184,79.3674302818,0.0698189735413
"(0.75000000000000022, 0.24999999999999978)",0.15,1000,821.703514032,822.630588105,3.5727740984,828.187937896,816.783798684,0.442390203476
"(0.75000000000000022, 0.24999999999999978)",0.15,10000,8259.05243267,8253.5504166,22.4402320185,8294.87136158,8217.02399567,4.25377511978
"(0.75000000000000022, 0.24999999999999978)",0.15,100000,82530.1199521,82538.7286379,51.5937651776,82646.0544019,82445.1713471,42.7486691475
"(0.75000000000000022, 0.24999999999999978)",0.15,1000000,825023.111035,825055.324006,149.433461593,825223.404727,824736.742041,425.873898983
"(0.75000000000000022, 0.24999999999999978)",0.2,100,80.1107941688,80.8628053597,2.08954666448,83.8111371746,77.1168284846,0.0698521137238
"(0.75000000000000022, 0.24999999999999978)",0.2,1000,799.112249393,798.749532888,5.60884650828,812.173525726,792.653174679,0.452860832214
"(0.75000000000000022, 0.24999999999999978)",0.2,10000,8000.55959975,8001.11060712,16.1442066078,8034.1166264,7973.37468583,4.3001229763
"(0.75000000000000022, 0.24999999999999978)",0.2,100000,79993.6707231,80006.5367445,83.8131112838,80088.8028669,79882.3076461,42.6896920204
"(0.75000000000000022, 0.24999999999999978)",0.2,1000000,799993.966377,800000.571367,198.440485242,800243.909035,799649.432802,427.416791916
"(0.75000000000000022, 0.24999999999999978)",0.25,100,77.4399183917,77.4822756604,1.93680374861,80.1318345952,73.5238042435,0.069372177124
"(0.75000000000000022, 0.24999999999999978)",0.25,1000,770.269615755,769.17141859,5.46994183448,778.545531678,761.23347025,0.450945138931
"(0.75000000000000022, 0.24999999999999978)",0.25,10000,7759.71087128,7763.48100228,36.0106977104,7812.9276119,7683.35363601,4.33457994461
"(0.75000000000000022, 0.24999999999999978)",0.25,100000,77485.8052062,77504.7049436,88.181636543,77606.9587507,77304.7549375,43.3063108921
"(0.75000000000000022, 0.24999999999999978)",0.25,1000000,775025.720075,774978.40273,320.816958016,775550.595784,774538.919518,435.090728998
"(0.75000000000000022, 0.24999999999999978)",0.3,100,73.2747232648,72.7450884811,2.69976599119,78.7055618377,70.1367764678,0.0700750350952
"(0.75000000000000022, 0.24999999999999978)",0.3,1000,746.310366169,744.424949606,8.62361495095,763.382739654,732.210253102,0.46086192131
"(0.75000000000000022, 0.24999999999999978)",0.3,10000,7499.77944443,7503.79119458,15.5216903516,7520.87185026,7468.12902479,4.38461589813
"(0.75000000000000022, 0.24999999999999978)",0.3,100000,75000.274547,74987.1285629,66.2844032225,75140.5677895,74905.6473376,43.855702877
"(0.75000000000000022, 0.24999999999999978)",0.3,1000000,749898.138025,749926.206684,181.173960916,750277.100858,749561.140457,438.932507992
"(0.75000000000000022, 0.24999999999999978)",0.35,100,72.0094972159,72.0764180613,2.43758705046,77.1574385971,68.1423626735,0.0723559856415
"(0.75000000000000022, 0.24999999999999978)",0.35,1000,719.899671114,719.888671617,5.51802080991,726.379330551,709.782618852,0.462015867233
"(0.75000000000000022, 0.24999999999999978)",0.35,10000,7259.7197135,7257.55907527,12.2711955585,7285.12937677,7239.25858922,4.43718481064
"(0.75000000000000022, 0.24999999999999978)",0.35,100000,72476.8548392,72502.9699408,75.6613994642,72565.776186,72340.8977971,44.6094050407
"(0.75000000000000022, 0.24999999999999978)",0.35,1000000,725040.360481,725037.997221,210.499286258,725308.033831,724680.527996,445.364043951
"(0.75000000000000022, 0.24999999999999978)",0.4,100,70.0569319497,69.7641602045,2.86276922524,73.8982195579,64.270203341,0.0726161003113
"(0.75000000000000022, 0.24999999999999978)",0.4,1000,701.846952962,702.510945472,8.99780754584,716.82919603,688.72832803,0.469246864319
"(0.75000000000000022, 0.24999999999999978)",0.4,10000,6998.268341,7009.29898162,28.8414313679,7035.74004959,6949.55325779,4.51652693748
"(0.75000000000000022, 0.24999999999999978)",0.4,100000,70004.5631497,69984.5181891,89.5506195192,70167.0174932,69881.1946694,45.1547629833
"(0.75000000000000022, 0.24999999999999978)",0.4,1000000,699861.95693,699845.163833,255.310427268,700270.216506,699443.792402,449.913388014
"(0.75000000000000022, 0.24999999999999978)",0.45,100,67.7782335059,67.014839154,2.31114883261,71.1066182092,64.1035721033,0.0720510482788
"(0.75000000000000022, 0.24999999999999978)",0.45,1000,675.617973479,679.593004341,8.97286803285,685.92246042,659.835512541,0.471883058548
"(0.75000000000000022, 0.24999999999999978)",0.45,10000,6745.16411684,6745.74980393,28.3713221274,6794.51220927,6709.6347653,4.52942204475
"(0.75000000000000022, 0.24999999999999978)",0.45,100000,67537.6041952,67521.5095085,121.139824999,67761.201992,67358.0837962,45.3127429485
"(0.75000000000000022, 0.24999999999999978)",0.45,1000000,675046.067013,675069.63913,247.464401629,675453.709089,674548.616242,454.920841932
"(0.80000000000000027, 0.19999999999999973)",0.0,100,90.164750934,90.0132980048,0.557071160692,91.0750013508,89.4022242201,0.0686740875244
"(0.80000000000000027, 0.19999999999999973)",0.0,1000,899.940862317,899.889147604,0.791508893728,900.968813795,898.668617651,0.427153110504
"(0.80000000000000027, 0.19999999999999973)",0.0,10000,8999.8615369,8999.78751876,3.19212886056,9005.75692562,8992.98934888,4.11230897903
"(0.80000000000000027, 0.19999999999999973)",0.0,100000,89998.834813,90000.5963601,12.3196427964,90016.3921622,89977.3890801,41.2059938908
"(0.80000000000000027, 0.19999999999999973)",0.0,1000000,900004.668627,900000.369441,42.3042167031,900070.117652,899935.852468,411.558676958
"(0.80000000000000027, 0.19999999999999973)",0.05,100,87.1588123951,87.6494571714,1.53771901831,89.0230950338,84.7484343096,0.0678210258484
"(0.80000000000000027, 0.19999999999999973)",0.05,1000,872.313150094,870.257331273,4.12941668223,880.152545542,868.470422377,0.440304994583
"(0.80000000000000027, 0.19999999999999973)",0.05,10000,8741.65484789,8742.10562837,9.30820072792,8754.36704616,8724.13009119,4.21232891083
"(0.80000000000000027, 0.19999999999999973)",0.05,100000,87501.803934,87508.9996909,38.0539930933,87549.8896713,87407.4397624,41.6017980576
"(0.80000000000000027, 0.19999999999999973)",0.05,1000000,874985.019432,875006.912731,136.874171187,875283.910532,874775.136171,415.601617098
"(0.80000000000000027, 0.19999999999999973)",0.1,100,84.6028287626,84.204000932,1.67649247787,87.7614011548,82.5323576193,0.0690579414368
"(0.80000000000000027, 0.19999999999999973)",0.1,1000,850.06045954,852.100893841,6.26813303376,859.577896565,840.655966393,0.439658880234
"(0.80000000000000027, 0.19999999999999973)",0.1,10000,8498.24710992,8498.99088375,18.2379834033,8528.04065557,8457.81596736,4.21245598793
"(0.80000000000000027, 0.19999999999999973)",0.1,100000,84987.6765487,84995.8221231,50.741243026,85047.5421877,84874.4871435,42.0348579884
"(0.80000000000000027, 0.19999999999999973)",0.1,1000000,849966.215159,849975.934118,135.265648167,850149.801277,849759.13972,419.741920948
"(0.80000000000000027, 0.19999999999999973)",0.15,100,82.0431252308,82.5876001549,2.81714410531,87.1172948881,76.843193499,0.0689270496368
"(0.80000000000000027, 0.19999999999999973)",0.15,1000,825.616419566,825.01555651,6.8538676065,836.415594918,815.130961726,0.446272850037
"(0.80000000000000027, 0.19999999999999973)",0.15,10000,8249.00250104,8256.25268303,18.1900337988,8273.35187991,8217.29150547,4.27443909645
"(0.80000000000000027, 0.19999999999999973)",0.15,100000,82500.9797726,82495.9066239,31.7954637741,82563.7883389,82454.9508997,42.8127608299
"(0.80000000000000027, 0.19999999999999973)",0.15,1000000,824945.350249,824897.339784,282.228947404,825589.543091,824512.157883,424.357068777
"(0.80000000000000027, 0.19999999999999973)",0.2,100,79.2737772093,79.3193660672,2.27990223932,82.6422767205,75.9636299654,0.0693578720093
"(0.80000000000000027, 0.19999999999999973)",0.2,1000,801.795280906,802.37813844,7.19792966755,814.793907848,791.313826059,0.446662902832
"(0.80000000000000027, 0.19999999999999973)",0.2,10000,7997.04184495,7992.80569503,28.8687227533,8053.73449759,7961.80900728,4.3260409832
"(0.80000000000000027, 0.19999999999999973)",0.2,100000,80011.1065551,79973.2475252,85.2445123983,80164.7357876,79905.3454424,43.2761619091
"(0.80000000000000027, 0.19999999999999973)",0.2,1000000,800011.102801,800092.782187,219.12097401,800257.047526,799633.079307,431.486114025
"(0.80000000000000027, 0.19999999999999973)",0.25,100,78.3686385262,77.7829781655,3.24223371205,86.1197989597,74.9270113815,0.0700809955597
"(0.80000000000000027, 0.19999999999999973)",0.25,1000,777.658708448,780.867191896,6.55054518213,784.393787249,766.689571391,0.456289052963
"(0.80000000000000027, 0.19999999999999973)",0.25,10000,7755.17134545,7750.57004399,16.2638752747,7793.41037672,7737.61010114,4.36284208298
"(0.80000000000000027, 0.19999999999999973)",0.25,100000,77458.4968581,77469.772624,64.8249883993,77546.1426632,77343.6639462,43.3747930527
"(0.80000000000000027, 0.19999999999999973)",0.25,1000000,774837.356497,774807.249783,228.069399145,775237.098115,774493.427434,434.385241985
"(0.80000000000000027, 0.19999999999999973)",0.3,100,75.3442530734,75.2081006583,1.74380298245,78.9466713882,72.7723216184,0.070131778717
"(0.80000000000000027, 0.19999999999999973)",0.3,1000,752.616865319,754.000732461,6.0696485706,761.430326115,743.763821837,0.456266880035
"(0.80000000000000027, 0.19999999999999973)",0.3,10000,7497.57556732,7493.17423303,20.8989993615,7534.77394832,7465.17038821,4.43146300316
"(0.80000000000000027, 0.19999999999999973)",0.3,100000,74977.282299,74944.2478851,112.318561163,75168.9712082,74849.4091619,43.9343528748
"(0.80000000000000027, 0.19999999999999973)",0.3,1000000,750055.753417,749953.240047,292.572633413,750586.246336,749667.739828,440.499888897
"(0.80000000000000027, 0.19999999999999973)",0.35,100,73.027655653,72.9752782981,2.67434367286,78.387741314,69.0731675465,0.0712378025055
"(0.80000000000000027, 0.19999999999999973)",0.35,1000,727.133620737,726.858933451,9.82409185222,740.317296167,712.719832995,0.464777946472
"(0.80000000000000027, 0.19999999999999973)",0.35,10000,7273.42635098,7268.58862019,40.6199147654,7351.84244323,7206.47139278,4.47682595253
"(0.80000000000000027, 0.19999999999999973)",0.35,100000,72473.4938329,72459.6245347,66.3511833501,72590.8818345,72385.1143703,44.6464140415
"(0.80000000000000027, 0.19999999999999973)",0.35,1000000,725033.07027,725076.180731,252.831394736,725405.487015,724541.854144,444.209923983
"(0.80000000000000027, 0.19999999999999973)",0.4,100,69.9511111572,69.2382130986,4.22673796909,75.9663696639,60.9756215507,0.0710499286652
"(0.80000000000000027, 0.19999999999999973)",0.4,1000,696.459254197,695.279190831,7.66500676578,707.541657985,681.202603233,0.468890190125
"(0.80000000000000027, 0.19999999999999973)",0.4,10000,6997.26811161,7001.20391935,27.7973237886,7056.72100047,6957.41209937,4.48514318466
"(0.80000000000000027, 0.19999999999999973)",0.4,100000,69977.5484925,69973.962291,87.2909935513,70134.4859782,69870.4239369,44.8362760544
"(0.80000000000000027, 0.19999999999999973)",0.4,1000000,700094.148493,700161.018788,357.990896464,700608.326671,699309.90772,450.710793018
"(0.80000000000000027, 0.19999999999999973)",0.45,100,66.9908074326,67.4738593635,2.71803889455,69.9553419584,61.1564401584,0.0768520832062
"(0.80000000000000027, 0.19999999999999973)",0.45,1000,673.793997549,676.383421765,8.86867911249,682.887049324,652.982236142,0.470816850662
"(0.80000000000000027, 0.19999999999999973)",0.45,10000,6739.02700804,6738.72434763,27.2275035127,6777.11067507,6700.55965236,4.55650806427
"(0.80000000000000027, 0.19999999999999973)",0.45,100000,67455.9282134,67465.2703402,77.7130460081,67603.0504119,67329.6355328,45.5146329403
"(0.80000000000000027, 0.19999999999999973)",0.45,1000000,674825.503179,674822.147168,172.117079411,675137.368291,674516.64714,454.786564827
"(0.85000000000000031, 0.14999999999999969)",0.0,100,90.1171676879,90.0855992123,0.629853519022,91.4566124553,89.0462907166,0.0669610500336
"(0.85000000000000031, 0.14999999999999969)",0.0,1000,899.041614464,898.525208388,1.64869007805,901.98400128,896.875414722,0.424839019775
"(0.85000000000000031, 0.14999999999999969)",0.0,10000,8998.7449836,9000.89350816,3.65133485869,9002.71553453,8993.10205185,4.08580803871
"(0.85000000000000031, 0.14999999999999969)",0.0,100000,90011.0647362,90007.4333646,15.5597084624,90046.3829247,89990.9160193,40.7996079922
"(0.85000000000000031, 0.14999999999999969)",0.0,1000000,900029.030942,900035.56293,57.4126791224,900137.148567,899931.487651,409.989923954
"(0.85000000000000031, 0.14999999999999969)",0.05,100,87.813798722,87.5843260036,1.07081990174,89.8341389943,85.9621987298,0.0672669410706
"(0.85000000000000031, 0.14999999999999969)",0.05,1000,873.236988102,873.063603391,2.13391108436,876.49705059,869.372982959,0.430044174194
"(0.85000000000000031, 0.14999999999999969)",0.05,10000,8744.40186303,8744.29262684,7.97350073717,8757.60334239,8734.30232063,4.1484401226
"(0.85000000000000031, 0.14999999999999969)",0.05,100000,87533.5502036,87533.8181394,29.190280903,87587.8270365,87482.4187442,41.4934828281
"(0.85000000000000031, 0.14999999999999969)",0.05,1000000,875101.636913,875112.591132,128.513940538,875250.09936,874824.022116,414.762459993
"(0.85000000000000031, 0.14999999999999969)",0.1,100,86.6606129245,86.4749652839,1.48897641067,89.3760157486,84.3732838892,0.0687489509583
"(0.85000000000000031, 0.14999999999999969)",0.1,1000,846.983726596,847.046973831,5.39057030938,853.616003092,836.55313632,0.437784194946
"(0.85000000000000031, 0.14999999999999969)",0.1,10000,8494.74158372,8495.74909988,14.3622285398,8512.79255015,8468.55136865,4.19112610817
"(0.85000000000000031, 0.14999999999999969)",0.1,100000,85009.8134788,85015.6605211,43.1381822273,85088.0686995,84942.7751628,41.9629919529
"(0.85000000000000031, 0.14999999999999969)",0.1,1000000,850029.916619,850015.919643,231.04892732,850449.148754,849642.825394,420.480479956
"(0.85000000000000031, 0.14999999999999969)",0.15,100,82.7237372819,82.3537890777,1.73027529121,86.8424493005,80.4163235807,0.0697588920593
"(0.85000000000000031, 0.14999999999999969)",0.15,1000,824.604044905,825.178531475,5.73296753643,833.124755992,812.367337283,0.44335103035
"(0.85000000000000031, 0.14999999999999969)",0.15,10000,8268.95264292,8273.45747353,14.729128832,8290.47125444,8246.33769878,4.26275014877
"(0.85000000000000031, 0.14999999999999969)",0.15,100000,82492.2936283,82493.8992725,65.0255164666,82564.3634967,82381.1163952,42.7530469894
"(0.85000000000000031, 0.14999999999999969)",0.15,1000000,824946.408677,824932.316949,241.623870045,825425.984036,824565.106027,426.227150202
"(0.85000000000000031, 0.14999999999999969)",0.2,100,79.8096953533,80.3043338591,2.5233451102,83.05158019,75.5350268231,0.069748878479
"(0.85000000000000031, 0.14999999999999969)",0.2,1000,800.036243736,799.259610536,4.36378873184,810.522789365,795.224822273,0.448312044144
"(0.85000000000000031, 0.14999999999999969)",0.2,10000,8011.4678897,8018.50649941,24.95043857,8057.69018319,7972.7110236,4.32752585411
"(0.85000000000000031, 0.14999999999999969)",0.2,100000,79978.6588293,79979.2811927,73.9244305894,80123.0018108,79834.3281996,43.216727972
"(0.85000000000000031, 0.14999999999999969)",0.2,1000000,800045.613284,800038.964102,175.803298013,800309.00158,799763.02741,431.335513115
"(0.85000000000000031, 0.14999999999999969)",0.25,100,77.6278773881,77.9094799004,1.67909939826,80.6381882919,74.9632705309,0.0714919567108
"(0.85000000000000031, 0.14999999999999969)",0.25,1000,772.932385443,772.476408673,3.380915628,777.00533364,765.929683539,0.453732013702
"(0.85000000000000031, 0.14999999999999969)",0.25,10000,7755.24889921,7755.84542986,16.9266759226,7782.28510055,7728.74712284,4.33576107025
"(0.85000000000000031, 0.14999999999999969)",0.25,100000,77505.5452683,77508.6804048,63.1437692113,77592.0383463,77404.1686306,43.6207871437
"(0.85000000000000031, 0.14999999999999969)",0.25,1000000,774785.986826,774757.7906,230.372391071,775167.745855,774446.032585,435.559510946
"(0.85000000000000031, 0.14999999999999969)",0.3,100,75.1332255248,75.5202038262,1.54039078955,77.096196043,72.0301181973,0.0704650878906
"(0.85000000000000031, 0.14999999999999969)",0.3,1000,755.571097351,755.570245302,5.42614086826,765.388182041,744.341475648,0.458264112473
"(0.85000000000000031, 0.14999999999999969)",0.3,10000,7501.91049573,7501.98319649,19.6720247448,7531.15793123,7469.0503232,4.42124390602
"(0.85000000000000031, 0.14999999999999969)",0.3,100000,75019.6966905,75008.5259098,79.7556869335,75131.2746635,74894.5107312,44.1400611401
"(0.85000000000000031, 0.14999999999999969)",0.3,1000000,750002.371811,750026.349963,259.28823701,750496.700854,749670.147544,441.159075975
"(0.85000000000000031, 0.14999999999999969)",0.35,100,71.2411021149,72.1464572768,2.29591965934,73.8277996884,65.8719682801,0.0714981555939
"(0.85000000000000031, 0.14999999999999969)",0.35,1000,726.260616865,726.763312588,6.13439687838,738.858832425,716.552811334,0.468019008636
"(0.85000000000000031, 0.14999999999999969)",0.35,10000,7232.4392654,7228.58774904,32.8258644217,7281.55481036,7191.01258177,4.4710059166
"(0.85000000000000031, 0.14999999999999969)",0.35,100000,72489.7856172,72478.7737499,58.3009284339,72581.9153922,72421.3191082,44.7349059582
"(0.85000000000000031, 0.14999999999999969)",0.35,1000000,724933.849655,724818.597802,307.222709053,725329.705468,724618.755573,444.158366919
"(0.85000000000000031, 0.14999999999999969)",0.4,100,71.1485585037,71.0771977816,2.24997756175,75.0704020054,67.6415701027,0.072028875351
"(0.85000000000000031, 0.14999999999999969)",0.4,1000,700.522960829,697.539932371,7.71339241079,716.953605359,690.220803573,0.468068122864
"(0.85000000000000031, 0.14999999999999969)",0.4,10000,6982.19929614,6975.76132144,23.2582640881,7032.99753137,6959.83854191,4.50076794624
"(0.85000000000000031, 0.14999999999999969)",0.4,100000,70009.1029472,70017.4211595,98.9005276429,70174.02339,69827.7307231,45.0704090595
"(0.85000000000000031, 0.14999999999999969)",0.4,1000000,699900.868854,700065.007225,431.836323137,700475.063574,699291.502411,450.631685972
"(0.85000000000000031, 0.14999999999999969)",0.45,100,67.4874655623,67.8131403411,3.03638552826,71.5311121212,62.3814663744,0.0721600055695
"(0.85000000000000031, 0.14999999999999969)",0.45,1000,672.769379894,671.765930524,5.15772968123,682.715936313,665.66869332,0.472183227539
"(0.85000000000000031, 0.14999999999999969)",0.45,10000,6757.0378783,6760.69364208,22.2247883893,6796.67769352,6723.8297074,4.56202888489
"(0.85000000000000031, 0.14999999999999969)",0.45,100000,67529.3764469,67472.6224987,104.225102151,67665.4371595,67415.2774428,45.5038189888
"(0.85000000000000031, 0.14999999999999969)",0.45,1000000,675158.753637,675240.913149,249.374446935,675419.47193,674604.596563,452.761605978
"(0.90000000000000036, 0.099999999999999645)",0.0,100,89.7452524925,89.6780212173,0.48998023373,90.787975001,88.83374,0.072606086731
"(0.90000000000000036, 0.099999999999999645)",0.0,1000,899.431469823,900.21668703,1.8935836274,901.96129274,896.106891368,0.425307035446
"(0.90000000000000036, 0.099999999999999645)",0.0,10000,9001.43820997,9001.69647111,6.90139028409,9017.27117278,8991.99482153,4.11073112488
"(0.90000000000000036, 0.099999999999999645)",0.0,100000,90001.9517967,90000.5879673,15.3052590974,90028.0533525,89976.4337216,41.1671698093
"(0.90000000000000036, 0.099999999999999645)",0.0,1000000,899981.98156,899983.612114,44.2860229685,900089.323278,899909.92187,410.924971104
"(0.90000000000000036, 0.099999999999999645)",0.05,100,87.7957478588,88.0637105329,0.823604942669,88.7329211842,85.5449990893,0.069228887558
"(0.90000000000000036, 0.099999999999999645)",0.05,1000,874.935905263,876.277777868,4.03590681388,879.388453124,865.449517745,0.439422130585
"(0.90000000000000036, 0.099999999999999645)",0.05,10000,8755.84237697,8755.7333192,9.55485594873,8768.30418812,8738.31305182,4.19479990005
"(0.90000000000000036, 0.099999999999999645)",0.05,100000,87504.8324932,87508.0035811,47.9025941903,87582.3803117,87425.0570542,41.844422102
"(0.90000000000000036, 0.099999999999999645)",0.05,1000000,874988.186676,874982.989237,99.7298750549,875159.621772,874840.853585,417.924957991
